2.6 	 2.6 	 9865.32282
2.6 	 2.8 	 9799.17126
2.6 	 3.0 	 9721.2521
2.6 	 3.2 	 9624.31346
2.6 	 3.4 	 9508.55072
2.6 	 3.6 	 9370.09844
2.6 	 3.8 	 9228.70814
2.6 	 4.0 	 9061.84508
2.6 	 4.2 	 8888.25366
2.6 	 4.4 	 8684.82218
2.6 	 4.6 	 8469.9758
2.6 	 4.8 	 8272.6796
2.6 	 5.0 	 8062.13806
2.6 	 5.2 	 7814.8931
2.6 	 5.4 	 7596.06116
2.6 	 5.6 	 7363.1205
2.6 	 5.8 	 7150.43974
2.6 	 6.0 	 6925.99472
2.8 	 1.0 	 9999.99238
2.8 	 1.2 	 9999.79304
2.8 	 1.4 	 9998.89882
2.8 	 1.6 	 9995.85404
2.8 	 1.8 	 9989.31448
2.8 	 2.0 	 9976.62524
2.8 	 2.2 	 9956.85388
2.8 	 2.4 	 9925.82922
2.8 	 2.6 	 9884.39428
2.8 	 2.8 	 9826.86478
2.8 	 3.0 	 9758.3855
2.8 	 3.2 	 9676.11798
2.8 	 3.4 	 9574.63472
2.8 	 3.6 	 9454.86228
2.8 	 3.8 	 9320.80638
2.8 	 4.0 	 9168.276
2.8 	 4.2 	 9001.08008
2.8 	 4.4 	 8834.4742
2.8 	 4.6 	 8629.68144
2.8 	 4.8 	 8430.86144
2.8 	 5.0 	 8243.83168
2.8 	 5.2 	 8036.398
2.8 	 5.4 	 7827.55564
2.8 	 5.6 	 7599.7659
2.8 	 5.8 	 7397.57994
2.8 	 6.0 	 7188.51388
3.0 	 1.0 	 10000.0
3.0 	 1.2 	 9999.78932
3.0 	 1.4 	 9999.12576
3.0 	 1.6 	 9997.19752
3.0 	 1.8 	 9991.28042
3.0 	 2.0 	 9981.24712
3.0 	 2.2 	 9965.3702
3.0 	 2.4 	 9937.22324
3.0 	 2.6 	 9902.44444
3.0 	 2.8 	 9856.04794
3.0 	 3.0 	 9790.40094
3.0 	 3.2 	 9716.35266
3.0 	 3.4 	 9622.25882
3.0 	 3.6 	 9519.167
3.0 	 3.8 	 9392.8528
3.0 	 4.0 	 9261.6891
3.0 	 4.2 	 9120.50744
3.0 	 4.4 	 8972.25338
3.0 	 4.6 	 8786.64676
3.0 	 4.8 	 8617.78168
3.0 	 5.0 	 8414.83206
3.0 	 5.2 	 8238.22692
3.0 	 5.4 	 8032.19454
3.0 	 5.6 	 7827.4386
3.0 	 5.8 	 7618.96484
3.0 	 6.0 	 7424.10514
